order_id,pnl
183917,18196
280570,80.8423
161528,18090
147386,20936
279260,10500.1
113236,18105
292236,10537.1
63953,-20939
164303,20823
238386,10404.9
42164,-18423
145929,21000
21492,-21011.2
291281,10471.5
187516,20925
126234,18070
129120,21000
212132,-9050
172282,18398
47764,-20950
196667,50503
279679,-10497
30643,-18122
7613,-50319
256649,10449.1
167931,50317
147178,20959
263954,-9105.25
97930,-20944
160205,20959
97946,-18120
265869,9158.99
16833,-20900
141351,20921
69647,-21016.1
48894,-20853.4
192324,21088
213077,9138.99
72083,-18231
258860,25080.7
70641,-68471
213803,10553.5
47779,-20874.7
130791,20883.5
73295,-18408
197813,18150
161313,50130
17479,-18393
100491,21058
121244,18035
39060,-20865.5
221647,-10528.5
34870,-18268.4
76376,-18026
4465,-39030.5
60379,-18038
180529,20950
284294,-25121.1
212763,-10470.2
90675,-18022
100867,20950
241366,-9174.75
13083,-20921
54589,-18142.8
148567,21011
3296,-50262.8
65555,-18306
259858,-10506
177674,50258
147137,18277
167890,18278
22490,-18105
53309,-20972
201039,-9012.5
296394,10425
275641,25132.5
5852,-50306.9
285167,25171
167581,18344
229840,10512.4
43063,-21044.7
146828,18137
85190,-20888
201602,-9206.5
77084,-18049
169541,21000
16354,-20817
223884,-10452.5
199259,21094.5
178506,18280
157753,20916
262495,-9241
96471,-50139.5
265169,10471.4
5732,-20957
65093,-68897.5
168858,18045
293376,-25117.5
283103,-25080
64489,-50413.8
105995,20914.5
281878,10524.5
157360,18099
188602,21104
126343,18075
294985,-10462.4
223074,-10489.9
109018,18401.5
46759,-21016.2
254289,-9082.5
126033,20945
250551,25063.5
14272,-18423.6
207118,-25318.5
269377,-10425.1
229392,-10524
104874,18450
63368,-20954
27682,-20954
11926,-20950
7205,-39241
133506,50341
195765,20873
174184,21097
277949,10441.5
29005,-21089
49758,-18252.4
132977,50649.5
29212,-20896.5
40621,-18382.5
19868,-50303
248151,-9084
284943,10553
243437,10442.7
296911,9048.88
213899,-10417.5
242836,-10521.5
35306,-20927
97565,-18157.4
26873,-20915
275909,-10455
204952,-9178.5
18175,-21060
246458,10529.8
225705,-9152.5
287964,10398.9
118704,18163
248181,10450.4
217659,25126.8
156615,18232.5
218046,-10521.5
238799,9090.83
105250,20994
290785,25228
249279,10534.5
228526,-25085
202398,9115.67
299051,9018
164467,50684
226726,10535.2
268232,-34246.5
155229,20869
72631,-50254.8
114137,21000
42733,-18075
183948,50662
38677,-18265
80183,-20804
34400,-36551
27664,-50237.4
172935,18301
50073,-20908
8567,-21049
272612,9094.75
148094,50115
89423,-20891.3
126969,50102
45199,-50232.5
3693,-18329.8
67563,-18112.5
254340,10465.5
26057,-20933
172050,21039.5
275815,10469.7
162411,18403
17140,-50222.5
99738,-21100
58232,-20940
284859,9144.06
222600,-10445
232873,10443.8
52040,-20789
38957,-20934.5
286442,10398.1
201554,9082.36
296358,-1342.73
17745,-21034.2
287534,-10421
142263,50288
294511,-25325.8
128487,20880
64779,-18458
272309,10535.9
230370,10536.5
209617,9139.22
168111,50146
286656,-10405.5
70923,-50284
118785,50283
77990,-20960
190702,20780
150852,21014
26334,-21060.5
41154,-18439.6
144919,20963
281159,-10523
11370,-50303.4
137114,20869
12596,-20924
2422,-18045.5
239057,-10443.5
215282,10511.1
256788,9137.94
221179,-10443.4
47268,-21093.3
275551,-10470.1
181922,21066
202675,9159
223428,9018
130775,20935
44296,-18124
2997,-50372.1
148268,21069
23750,-50256.1
240104,-10510.5
177845,50281
180947,20801
139441,18229
297543,-25150
276790,-10423.5
144483,20999
227495,-25080
19965,-20957
28996,-50248.5
153514,50299.5
159789,18178
262726,10543.1
241973,10473.1
210647,50402.9
14011,-21101
159282,20973
161079,50153.1
206862,-10477.5
196382,18162
217135,10473.2
32221,-18317
73520,-50304.3
52767,-20897.5
244487,-10452
62165,-21044.5
186683,21043
20659,-50179.1
41205,-20955
121733,21060
287757,10469.5
280709,-10537.4
259956,-9134
197697,18040
188252,21032.5
105240,50240
97247,-20907.4
267492,10552.3
18456,-50100
101642,20840
252623,-10471
77982,-50234
49676,-18030
5686,-21099
296228,-10449.5
288439,-10507.2
39403,-36539
11964,-18150
187226,18080
124967,50332
111131,20937
162496,50190
108092,18388
191104,50278
66586,-50245.3
127630,20811
78004,-50128
219884,9186.09
240637,-9065
35177,-20927.7
35242,-50299.1
284278,25060
274005,-10459.1
124491,39146
26187,-18395
275223,-25060
166371,18331
270136,9063.5
177886,21021.8
157133,18325
187952,21010
127092,21098.7
85586,-36741.1
147845,18185.1
150097,20940
295368,-19589
38543,-20959
298571,10460
71530,-18295
133789,18319
175295,41921.2
110352,18077
284993,-10439.5
154421,20835
195513,20849.5
160757,20940
236680,10520.1
29150,-42005.1
36221,-20890.5
128678,18367
74492,-18307
240516,10472.5
4030,-18335
24783,-18283.3
132290,18036
236055,-9118.41
15235,-50126.5
117965,18315
169330,50251
162951,18040
182196,18270.1
96932,-21065
221450,-9113.5
179944,50235.5
34673,-20930
80456,-18120
99553,-50685.4
244824,-25080
22797,-21092.1
292586,-9066.5
198766,21105
136507,21050.5
157260,18242.5
219519,10431.7
147608,20905
48145,-39397.2
120056,18350
261433,-10549
33150,-20909.4
219927,25145.5
136915,20981
198760,42082.5
281772,10443.4
178007,21062
94324,-18059.5
268689,10458.8
185677,50106
9587,-18091
154858,18379
209016,10460.3
35344,-20943.8
245057,10520.5
224304,-9117
280261,-10454.5
168995,18330
44477,-20824.3
272076,10500.6
209817,-9139
75890,-50300.5
122888,21053
60629,-18088.7
255816,25152
14816,-20854.3
201593,9130.85
57771,-20893
67711,-18275
254488,9232.9
150723,18263
145231,21080
165984,20938
185357,50571.5
40086,-50248.8
102345,20835
143437,50170
486,-18263
247452,-10471
205946,-10421.2
298403,9079.33
137835,20918
240772,-10552.6
220019,-10466.5
220226,9146.72
199473,21050
234488,-9089.44
71704,-20842
274406,10426.5
235177,10551.6
193671,18440
48400,-20800.2
82541,-18478
124047,20995
41133,-20852
82639,-50130
13268,-18385
241551,10463.5
179292,20936
117447,20888
138200,20888
228386,9045.17
103868,20849
216871,9209.15
264810,-9116.25
78947,-50474
203465,10465
133480,21054
29715,-18273.7
102904,50100
205634,10464.5
173109,36407
235368,10405.8
173730,20931
37120,-20943.5
130306,50332.3
47294,-20824
165054,18196.5
159967,20847
234155,10545
5872,-18305.5
59747,-21083.9
80500,-20959.8
288030,10403.4
123662,20993
277856,-9015
94010,-20886.5
229391,-10470
84120,-50301
155410,18434
217669,9058.47
30064,-21025
299853,9043
12902,-18022
146451,50256.9
103030,18271
218184,10471
52160,-41977
124071,18415
296818,10549.9
193053,50246.6
249010,-25069.5
186958,50473
228464,-10456
119730,50527.5
78224,-18028
171125,20833
121968,39204.2
89833,-50291.4
235104,-9060.1
153955,21106
299226,-10509
216214,-25330.6
195461,21038
50190,-18302
71357,-101376
9098,-50311
125302,50719.5
63043,-20883.2
237684,9198.29
240779,-10550.5
12496,-50123.3
252459,-25343.2
107188,50673
24176,-9010.5
169447,18257.6
128976,21014
66717,-20961.5
210539,10488.1
297027,-25143.4
276274,-25134.5
214636,10471.2
21924,-18157.8
165746,50248.8
187660,20925
105476,21015
156733,18297
177486,50242.2
198921,18346
261180,-10454
209401,9144
250907,-10460
95570,-21082.4
74817,-20942
220088,-9168.75
262422,-9237.5
137904,18364
42439,-20927
232033,-9153
128268,21028
66009,-50275
107515,20896
252786,10474.2
147185,18319.5
64173,-21036
22667,-20883.5
277017,9015.57
143468,50248
152292,20980.2
297563,-10463.5
56656,-20805
139668,18047
99226,-18271.2
212643,10438.4
295655,-10451.3
171137,20916
30067,-20916.2
295401,-9186.5
253895,25071.3
37227,-20938
57773,-20946.8
265686,-9152.5
183898,18042
9257,-18348.1
175113,50257
147445,18260
11538,-21031
198315,18069
249887,-10425
229134,-10542.5
27881,-21100
7128,-20821
200029,9235.89
220782,-10424.5
200443,25122.3
179690,20969
264358,-25252.5
15322,-18361
100723,50109
121269,18022
115087,18247.5
186305,20896
169030,20901
220395,-10491.5
119999,21036
36987,-18042
116979,50675
137732,20940
272316,9158.7
168551,50294.5
231460,-9141.9
77365,-21071.9
271023,-10469.5
137474,71465.5
291218,10507
187453,50256.5
94996,-20854.7
146775,18298
167528,20922.5
105269,50237
19582,-20950
40128,-20946
267456,-10504.5
87989,-50216
174802,20948.8
258849,-25196.8
72072,-20845
132054,18440
298078,-10398.1
154256,21073.1
43768,-20776.2
283429,-10522.2
179664,50158.8
286896,9150.04
266143,10475.1
39402,-50397
101661,20855
30443,-50112
125173,18233.2
279465,-1365.86
43393,-21033.6
22640,-21069.4
222023,-10409
213406,10547
47382,-20945.8
119293,18477.5
251220,25227.6
292726,9040.18
64443,-18054
292612,-25114.2
241247,10466.9
87512,-20963
170524,18181.3
242435,-10460
31245,-20849.9
155763,18054
166036,20921
134596,20848.4
196855,39004
73579,-20965
144043,18049
10494,-20937.2
185135,18356
93902,-20936
111763,20899
248707,-9062
20424,-20846.3
269460,10431.2
193829,41886
245194,25149.1
96630,-20946.6
1905,-50203.3
192453,20852
88688,-18233.9
53079,-50281.7
268605,10510
289358,-25120.8
133378,21076
278649,9197.84
299402,-10469.5
29613,-50137
48917,-50439
173435,50166
211745,-10455.5
296827,-10430
6285,-20893.8
240420,-10500
74396,-50111.3
146307,50168
8542,-39043
276468,-10524
131197,18335
193456,20974.1
108594,50305.5
253865,-10478
243592,9144.47
43399,-50569
167917,20939
226815,-9011
72761,-20927.6
125542,18348.5
63283,-21080.1
229307,-10452
29490,-18113
47759,-21091.3
27006,-21011.2
276042,10426
236873,-10465
249630,-9199.5
594,-21052
226807,25339.1
206054,-10486.5
288723,-10437.3
1079,-39258.4
206332,9138.5
227085,9200.55
96632,-20891
34373,-18198
75465,-20993.8
74637,-18396
157649,21005
201029,25247
263288,10453
221989,-9137.5
76718,-21025
242742,10480.7
206918,-9150
61647,-18274.4
212410,10502.7
253916,-25121.4
46386,-18164.2
200051,-25149
262310,9133.91
220804,10437.9
2173,-18348
292715,-10463
136009,21097
32244,-20889
128357,18277
293445,10548.8
106668,50240
272692,-10404.5
14697,-18329
222227,-9020
201474,-25040
86922,-50273.6
24663,-18284.8
110636,20950
69130,-50290.5
285070,-9165
264317,25117.8
267523,9075.49
18694,-21098
205471,-10521
246977,10437.3
37764,-20950.1
266047,10406
96961,-18343
283738,-9140
159220,20802
23187,-18350
272223,10425.5
123611,20839
104100,18380
270124,-10423.5
335,-18096.5
51700,-20963
234822,-10469.1
140194,50332
36429,-20920
34359,-21013.6
241889,-9229
41976,-18126
247436,-9228
172618,50254.5
255630,10442.1
139311,21025.2
77052,-20944
282512,-9137.5
128993,20915
149746,50277
92574,-20945.1
154833,20836
110708,20910
162280,21020
203786,25068.5
141527,18388
49891,-50673.2
298927,9127.63
52375,-20939.1
103596,21001
62090,-21010.8
207361,-9022
126445,71100
11372,-50305
218902,10422.7
212924,9019.5
69516,-20869
152528,20925
28010,-50230.7
223280,-25157.5
264786,-25346.8
285539,-25242.5
36503,-71093.5
107396,18089
30113,-18326.5
154631,20949
251057,9200
2021,-20916
158390,20931
256620,-10468
277373,-25075
72717,-21002.3
259494,10489.6
197235,18120.2
284965,9176.77
56682,-20923.5
230909,9217.77
272415,10495.7
176198,18323
10174,-50268.2
148929,20991.1
65917,-20913
96844,-18487.6
76091,-20966
106732,50115
271100,25153.2
93259,-20882
134451,18191
155204,21001
258969,10467.5
269035,-10493.5
289788,-9228.5
175011,50150
71246,-20911.8
94320,-18392
73567,-20942
32475,-50111.2
135205,50168
126799,18095
6892,-20953.9
285386,-10490
240463,10512.6
32933,-68331.5
68542,-20860.5
83333,-18316.1
321,-41854
108590,21108
25578,-20851
295367,-9020
248687,-10464
269440,25068.8
173431,21093.9
235690,-9125.5
276782,-9091.5
200081,-25050.5
83151,-50673.3
186916,20903
124657,18164
124864,20907.5
166370,18444
104111,20943.8
165749,21068.5
299919,-9138.5
237660,-10519
111898,50120
268270,10552.4
39987,-18330
91352,-20890
255306,-10478.5
296812,-21027.5
91026,-18157.9
163351,21021
184104,50562
121845,50240
279245,-25086
253974,10508.8
25691,-50662
87950,-18293
118124,20824
284148,-9064.5
234646,9097.13
276152,10525.1
47869,-18161
264059,9130.92
284812,10460.3
5164,-18326
233447,25125.8
196619,20845.7
127284,18025
261454,-9142
136936,18269
199195,50321
65375,-20949
272095,10525
106071,18122
147163,20961
46169,-18384.2
232946,10414
108428,20894.5
156429,20967
43426,-18284.1
39833,-21090
268116,-10405.8
19080,-20933
186622,36864
269634,-10483.5
101961,20921
56829,-18182
14513,-50245.5
97525,-20930
177404,18379
32133,-50132
259247,-9231.5
217741,-10419.5
65131,-20890
24039,-18316.2
95950,-20897.5
55065,-21010
34312,-18478.9
55422,-18039
234004,-9236.9
47227,-18175
213251,-10483
20090,-20932.1
205609,-10507.6
267868,25052.5
206230,-25114.3
66939,-21094.1
25433,-50100
82134,-20918
227405,9086.43
269721,-10549.9
186709,20944.4
248347,-10425.5
57914,-20940
140926,18116
150399,20929
285371,9084.63
243865,25126.5
199228,50109
127938,21002
65679,-20934.5
153040,21065
111534,18384
173793,20950
243164,-9221.56
77140,-20849.4
76694,-21015
180459,20815
116175,50623
95422,-18315.5
33163,-20893.9
282199,9087.6
55158,-18282.6
158923,20892.1
251380,-10445.5
110826,21034
297603,-10455.6
276850,25142.9
6854,-21102
131372,50314.9
110619,18190.9
297396,10525.3
73370,-20859
58109,-20920.8
106249,18294
293026,25105.3
262504,-25062.5
222846,-25050
14975,-18430
284764,-25124
97987,-18265
245510,9089.5
195180,21062
215933,-9146.5
91415,-20895
61568,-20872.1
248345,-10532.7
103074,20916
246896,25160.1
191036,18477
274048,-25146
96003,-18173.1
35990,-20936
210631,10470.2
53203,-18274
202751,9158.09
98986,-20947
236335,-10476.9
20602,-20960
93349,-18361.9
155608,21091
238620,-9042.41
228347,-9197.5
164957,50290
38776,-18292.5
18023,-20816
7543,-21035.5
173567,20930
28296,-20934
109445,18234
213210,-10478.5
214659,10450.5
235412,9105.27
69388,-50319.2
123840,39367.5
34620,-21104
96879,-18261.5
250974,-25080
74263,-18296
261040,10511
12004,-18456.8
281793,-9201
107152,21036.9
97158,-21020.5
138664,20881
434,-18475
187211,20805
85876,-21063.5
65123,-18066
167025,21023.5
250037,-10446.3
43956,-18277
106215,50215
265284,9197.51
99260,-20852.1
181858,18279
140352,20940
211984,9119.48
294996,10437.4
170478,20930
26701,-50175
172835,50162
64794,-18083
164191,20949
288709,-10409
30642,-50272
155160,21076
258676,-10425.5
104581,20994
187458,50292
113891,20938.3
279915,10426
268850,9022.5
289396,10469.6
35379,-50102
97638,-18276
276898,-10475
214639,-10394.4
171119,21087.5
233378,18253.9
243651,9229.43
37200,-18183.1
265483,10410.1
2615,-20901
272404,-10448.7
226621,10467.8
82799,-18176.5
75482,-20922
52866,-18388
135878,20949
260396,-20931.5
298255,-9133.5
132231,20944
50254,-50294
29501,-20812
276260,-9242.52
255507,-10475
132074,20849
35430,-50670
14677,-18036
148226,18177
281775,19679.2
68474,-21043
255251,-10405.7
151486,20914.5
100211,50660
245482,9100.26
120964,50248
16371,-21081
203148,25117.5
8872,-18039.9
278661,-10415
291890,10445
167372,50138
22101,-18236.2
196742,18400
122709,21016
18944,-68353
298285,25053.5
81086,-18099
101839,20922
210085,9083.65
179266,50204
183698,18459
162945,18164
188789,20935
147283,20918
291933,-10495.9
208921,-10424
210699,10461
289438,25044.5
198952,18165
157446,18152
187851,21082.1
229357,10485.6
205057,-10462.5
74042,-21089.6
11783,-20934.7
269270,-10551
290023,10416.9
82493,-18170.3
287953,10486
42657,-50515
167175,21018
187928,20910
104916,50101
103467,21095
144973,21096.5
290244,10468.5
248738,10458.8
258581,25261.6
279334,-9018
111804,20952
132557,50140
182887,18295
286652,-10469.5
19554,-18433.5
264819,-25069
187073,21107
207826,10450.8
87927,-20905
150186,20936
222718,10512.7
160459,20979
126598,50274.5
292622,-10461.4
96934,-50458.2
262958,-10472.5
200699,9058
105589,21049.5
209354,-25119
127863,18247
2074,-18444
147345,18321
105839,20953
290753,-9154.5
258449,10448.9
278995,1315.38
281227,10507.5
156709,50271
125062,20938
208074,-19677.8
163458,18315
274580,9016.91
130758,20900
250846,-9015
43316,-18181
165404,50127
1,-18278.5
269790,-9100
103766,18128
11309,-18482
133343,21083
257861,9152.59
272231,10458
110635,20939
47530,-21058
151295,18159.9
234307,9186.76
156652,18380
73640,-20898.5
257236,9115.73
194977,50102
167423,18193
74759,-50170
33253,-21064.7
95512,-18436
253902,9057.64
99186,-18328.2
161445,50311
47554,-20911.7
286528,10428.1
113094,18176.5
82275,-39314.5
42553,-20945
44267,-18177
181616,50193
4491,-20801
253527,-10507.8
74931,-50249
198234,20946
115222,20915.5
156728,50105
135975,20921.5
233014,-10524.7
87743,-18048
129249,18233
86708,-18037
231979,-10472.5
284930,-10469
287621,25164.5
142350,50689
266868,-9223.79
17832,-20965.5
140469,42021.5
244234,-9017.5
192041,18471
275053,-25144.2
99220,-50225.2
210097,-10482.5
230850,9143.57
2567,-20967
125843,20884
78123,-20914.5
242708,10546.7
263461,34461.7
119639,50161.5
182933,18065.5
16909,-20988.9
2881,-50272
84273,-20805
115092,18458.5
295279,10551.7
212267,9050
150008,20930
294658,10503.8
211646,25139.8
151304,18124
234316,25069.5
192234,18276
156387,18183
176312,50520
280077,-10512.6
238571,-9152.3
228432,-9189.25
41655,-20936
49977,-21093
216001,-9139
92518,-21047.5
113271,71074
170322,18307
66557,-20888.5
35945,-50327.5
15192,-18302.3
188236,18393
84471,-20866.9
248839,-9206
266681,-9140
100657,18032
199484,18077
55662,-18173
240576,-10459.5
179136,20810
32485,-21060.7
115497,18177
146316,21079
93740,-20916
221018,9076.94
201921,10544.5
56650,-50245
235421,-10522.5
69397,-20939.5
180906,21003
201659,9118.41
267308,-10438.4
122037,20862
81026,-18331.5
122532,50112
290293,25343.8
20504,-50107
163084,20951
287602,9179.91
239071,10503.8
31541,-36430.5
197565,50288
228384,-10510.5
156473,20959
177217,18035
187490,21002.4
155685,50300
52955,-20950.8
202272,10494.7
181519,20937
180709,18416
201462,-10523
222215,9075.14
50168,-10549.5
112427,71457
216192,-10499.5
174686,20854
228121,9241.28
20591,-21070
133990,20934
131155,18394
214167,9220.55
276426,-25106.2
71587,-18347.7
9328,-20883
142488,21106.1
80229,-18266
253187,10461.8
16908,-50215
206189,-10537.5
268448,9054.43
59595,-18305.5
101101,39068
249716,-10455
6577,-70976.1
214107,9045.5
276305,25256.3
151787,39333
182606,18290
94018,-18030
47643,-20924.5
209339,-10425.5
156217,18270
10946,-18127
29215,-21031.5
257498,-9157.5
179444,20930
158898,18231
34736,-20919
200760,35655.2
200346,-25052.5
25705,-20981.9
76784,-18099.5
210911,-9067
239920,10508.8
53143,-18177.5
266780,-10414.2
167875,20983
105616,21059.3
22604,-50105
28794,-18025
49340,-18332.1
156851,50105
239863,9127.18
126032,20991.3
209044,10525.8
50753,-20946
91845,-50279.7
40579,-20883
66455,-18344.8
45702,-50302.7
127886,20916
272122,10543.5
230616,10494.5
266010,-25237
286763,10457.5
225125,-10467.3
45082,-20923
259327,-10530.5
221738,10449.2
201192,10455
273724,-10487.5
211465,-10485
255224,-10506.8
234471,10465.4
130706,20957
285836,-10511.5
182071,20915
150262,20921
273850,10472.2
39848,-18040
54514,-21020
13008,-18110.1
33583,-18297.5
178854,18268
282619,10423.9
98586,-50115
280282,9055.74
282145,9170.5
95368,-18335
233776,10412.1
245975,9019.92
38445,-18127
142210,20869
176604,21085
238863,10459
12650,-21037
33403,-50301.7
281320,-9230
73790,-20772.2
43974,-20923.2
182313,18133.3
52646,-20898.1
133588,50670
71329,-21002.7
278859,-9135
258106,-10405
205661,-9054.5
184908,20873.5
153882,36541.5
174635,20878.5
246753,-25151.5
226000,10509.3
244720,35786.2
161708,18098
16437,-50100
52712,-18480.5
94218,-20878.4
51884,-20871.7
176402,20964
133654,21037
299678,-10505.5
190860,18293
66342,-50103.5
138447,20984.5
159200,18234
276346,-9243.5
297099,25138.7
89569,-18086
243664,-25113
78927,-18482.3
16668,-20902.7
272591,10547
127320,20858
44308,-50251
251631,-10447
64854,-20927.2
39221,-18100
283397,9050
98483,-20948.5
82328,-20909
185058,18452.5
224294,10552.1
58270,-18025
47997,-20930
150727,21069.1
191100,71111
170347,20923
252324,10471.9
273077,-9145
56154,-18431
201425,-25068
120528,20940
202254,9011.03
37432,-21000
141197,50139
213729,-10549
151470,18477
124387,18326
270279,-10407.5
62749,-20883.5
176982,20910
52464,-20904
17082,-36940.5
203859,-9172.4
266118,18247.4
99887,-18464.7
286664,-10453.8
30297,-20929
256569,9049.7
49153,-18181.7
295705,-25131
298394,9096.74
28605,-18262.5
85037,-18184
208313,-25090.6
239960,14639.2
156948,18356
74863,-18138.2
188397,18280
105385,50144
280026,-10459
42316,-21096
146081,18020
270710,-9176
249957,-19615.8
159426,50139
25877,-20969
212550,9167.5
191797,20808
167057,18022
144266,39007
95956,-20812.6
14791,-50297
263827,-10468.5
16240,-18207.5
286029,9142.01
120005,50194
2557,-50145
28484,-18182.5
91550,-18460.2
29291,-20867.5
144672,18402
123919,18072
227684,14516.5
148990,20916
24472,-18262.3
112976,21033
9211,-50116
50303,-21063.9
95688,-20791
240959,-10406
247135,-10464
152003,18357
89744,-20916
40157,-69002
60910,-20936.8
122325,50068
171559,20920
191521,68437
289412,-10458
175788,50481
238047,-9149.5
216951,-10471
269558,-25241.2
82781,-18106.9
145040,20972
227828,25040
151587,50300
14410,-18105
45229,-18133.2
66317,-50182.5
273847,10471
186153,21016
248412,-25034
63291,-50105.7
84044,-21081.3
208902,10457.5
161806,20971
224065,10416
38323,-18389
142088,21092
121335,18400
172555,20931
18460,-39250
274295,10465
89588,-21101.9
27329,-20977.4
68835,-18407
181838,20877
290930,-34114.6
219019,-9087.6
116289,50307
217655,10545
259161,10444.1
218069,-9152.89
16466,-50122.5
191107,20967.9
123293,71193
11414,-20813.6
290027,25025
165509,50160
216533,-10472
175027,18158
133521,18275
226806,10528.8
143794,50271
20518,-18318
278891,-10550.5
237385,25129
216632,-10475
149533,18444
128780,20950
149326,20901
189231,21056.2
106219,18022
116906,18430.9
75400,-50171.5
90958,-18116.5
111504,42013
294624,-10531.5
149353,18329
266948,10476
134956,20859
299324,-10497
260716,-9190
11680,-21051.7
183195,18166
142139,21093.9
121386,20953
37967,-20953.1
43845,-18262.5
94715,-20851.4
206629,10476.6
164901,20953.8
165315,21006.5
269080,-25138.8
123809,18283
31352,-18359
186333,50282
175704,20940.2
1063,-20921
58257,-20921
182775,50222.5
164835,18119
189306,18293
64788,-20910
242428,-10454.8
263181,10407.6
193160,18486
47889,-18119
237371,-25291
133606,20842
153954,20873
27320,-21041
255603,-25127.5
70689,-20886.2
80288,-18357.5
225559,-10456.5
29337,-9114
133102,18141
277239,9153
256486,25336.9
235733,-10477.1
154584,21103
50819,-18267.7
135326,18164
3193,-20948.6
137971,18300
283242,10427
143860,20950
265737,-10512
16701,-18185.1
47223,-20855.5
187005,18120
40699,-18339
289735,10428
148654,18270
231666,25155.5
161648,20905
282397,-9172.42
116373,21025
137126,50218.3
98971,-18205
181983,20948.9
113811,50261
72305,-20936
238329,9050.41
271632,25325.8
22596,-18141
111154,20858
213884,9144.58
97369,-20931
64030,-50197
269471,10552
20435,-20949.4
103447,20860.5
285033,10447.6
77503,-20900.5
98256,-20835
249164,-9063.02
53977,-39508
227565,-10505.9
186059,18040
257521,-10453.8
299027,-58
18729,-50577
60235,-20864.7
152899,21085
132146,50297.8
171447,21103
192200,20842
288837,-25098
134742,21025.9
116552,50379
261823,-10466.5
200185,9154.5
234136,-9101.74
88865,-18134
242496,25075.1
8693,-20826
13846,-18122.5
229372,-10446.9
250125,10462.8
54317,-50573
95823,-50548
261847,10528.6
158082,20762.4
116576,20964
53815,-50512.8
33062,-20814
41448,-18275.2
72267,-18434
34319,-18127.4
82456,-18454.4
40950,-18269
45227,-18333
128239,20812
86733,-50134.7
167106,20815
63341,-20909
135153,21060
207829,-9034.44
68155,-20922.2
243203,10408.6
69592,-21057
277122,-10427.1
152604,39242
152931,18304
298202,10408.5
18417,-20898
15726,-18400
285515,-25153.5
247530,10489.4
104896,39217
73332,-20942
135591,50277.5
275775,9162.27
234269,25330.4
130504,18127
277259,10421.6
28223,-50139.5
233683,-10465
17950,-18283
2788,-50163.5
105518,21072.5
137088,18090
42147,-18296.5
291183,9139
188453,18458
123447,20800
40435,-20826
132892,20985
127645,41902
188370,20895
63852,-50235.8
166483,18280
104774,39359.8
187786,20805
174685,21021
133179,20823.5
76505,-20838
168428,50229.5
261877,-25185.5
95853,-20852
167764,50334
38483,-18303
100742,18277
69095,-21096
131354,20897.2
152107,20972.5
22957,-20845.5
279782,-10473
18943,-50241.3
143461,50125
30251,-18230
51004,-18277
20563,-21025
41316,-21053.6
62069,-18128.5
220734,9089.02
174951,20855
154405,18359
129765,21085
5247,-20849.5
155299,41990
267213,10403
72026,-18320
188591,21018
43320,-20835
251794,-10405.5
210909,10550.5
190156,21008.1
105944,18446
85191,-20884.1
218740,10530.5
148529,20851
45799,-20931
25631,-21029.4
233161,10518.5
87890,-50253
67137,-50158.5
83119,-21035.4
166131,20851
143481,21049
205740,-10457.8
184987,20889
92530,-50341
254328,25078.5
58697,-18154
274223,-9154.5
108199,18333
25187,-20931
294976,-10484.5
189141,20800
169830,21103
149077,50475
107571,50196
285389,10548.7
36353,-20780.5
92420,-21039.7
50914,-50559
30161,-18297
133926,50295
113173,18042
299950,35731.2
193152,18204
142408,18212
80149,-50159
294892,-10391.5
124893,20783
42709,-50208
72225,-50243
9966,-20954
200658,-9084.5
158749,50508
221008,9233.64
200255,25165
75737,-50181
147027,20948
209286,-10446
189775,18294
86010,-60568.1
162243,18400
120737,41701.5
28280,-18444
41081,-20778.8
9118,-18126
255083,-10529
151318,20769
161591,41903.5
279342,-10470.5
176819,50314
156066,18294.5
144650,41865.4
269168,-10448.6
291005,9044.76
207993,10467
114294,18464
135047,18187.1
238812,9146.36
158226,18299
178979,18138
234702,-10472.5
74366,-18262
196814,21040
217567,25066
279826,10529.9
135410,20818
1861,-20989
153506,21018
8235,-20936.5
254787,25117.5
121238,20892
248134,10543.2
206628,25087.7
241255,9159.83
137490,50502
95984,-20917.9
109859,20950
15125,-18235
243408,-10469.5
233333,-10384.5
275515,-9135.5
254762,25159.3
283184,10500
220925,-10472.5
212722,10513.9
5192,-20859
276882,-10392
176359,21097
134853,20784
11577,-20885
21643,-71552.2
42396,-21045
163828,50272
235325,-6.61446
276831,10480
204524,10392.1
251680,-9137.62
30509,-50261
279545,9049.17
155027,18155
71894,-18138
176201,20963.5
196954,36710
238460,-10458
2181,-20977.7
274069,9082.45
84635,-20961
146894,36313
135793,50100
218805,-1304.76
270170,9141.87
137863,25360.5
179369,21026.4
262381,-10455.5
13345,-18301
243483,-9069.69
246632,9069.69
147537,20978
64525,-18268.5
13160,-20916.5
55793,-18199
242570,-25146.9
234396,10422.6
188613,20853.3
197256,21015
134997,21086.3
238762,25127.2
44822,-20770.5
194239,50662
28215,-20842.9
128337,50691.5
169843,18344
45325,-20946
190596,18025
225168,-10523
204415,25257
17638,-50196
66392,-20868
227439,10554
144427,20945
132498,21056.1
298522,35880.4
114715,18423
73209,-18228.5
281554,25156.5
260801,-9140
116151,9194
199163,71226
138696,21011
180202,18324.9
6181,-50163
222328,25093.1
14798,-18227.5
180822,20889.2
24099,-18323.9
65605,-21096
148617,20782
76162,-20987
179927,50197.5
243566,-25084
21171,-18392
270207,9190.74
290960,-25132
13589,-21000.1
255351,25112.9
145894,18040
228906,9054.95
287919,-10551.2
184154,50226
18130,-20940
246413,-10442.1
115545,21002
